Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-22 13:35:00-04:00,178.27000427246094,178.39999389648438,178.1721954345703,178.24000549316406,981092,0.0,0.0
2025-08-22 13:40:00-04:00,178.24000549316406,178.2899932861328,178.1199951171875,178.24000549316406,794465,0.0,0.0
2025-08-22 13:45:00-04:00,178.23500061035156,178.4199981689453,178.1699981689453,178.20579528808594,1233639,0.0,0.0
2025-08-22 13:50:00-04:00,178.20989990234375,178.32000732421875,178.1699981689453,178.2899932861328,613634,0.0,0.0
2025-08-22 13:55:00-04:00,178.2949981689453,178.3657989501953,178.03179931640625,178.0449981689453,1036270,0.0,0.0
2025-08-22 14:00:00-04:00,178.0500030517578,178.2200927734375,178.0399932861328,178.125,841193,0.0,0.0
2025-08-22 14:05:00-04:00,178.1298065185547,178.1300048828125,177.85000610351562,178.0449981689453,1274948,0.0,0.0
2025-08-22 14:10:00-04:00,178.0500030517578,178.27000427246094,177.97999572753906,178.1199951171875,932117,0.0,0.0
2025-08-22 14:15:00-04:00,178.110107421875,178.1584930419922,178.02999877929688,178.0399932861328,693267,0.0,0.0
2025-08-22 14:20:00-04:00,178.0449981689453,178.0749969482422,177.8300018310547,177.98500061035156,1131592,0.0,0.0
2025-08-22 14:25:00-04:00,177.99569702148438,178.1558074951172,177.9499969482422,178.11500549316406,889018,0.0,0.0
2025-08-22 14:30:00-04:00,178.11500549316406,178.25999450683594,178.07009887695312,178.18499755859375,903237,0.0,0.0
2025-08-22 14:35:00-04:00,178.1875,178.5399932861328,178.14999389648438,178.1999969482422,1426950,0.0,0.0
2025-08-22 14:40:00-04:00,178.19000244140625,178.22999572753906,178.0,178.0850067138672,936733,0.0,0.0
2025-08-22 14:45:00-04:00,178.08419799804688,178.2100067138672,178.02000427246094,178.02999877929688,750725,0.0,0.0
2025-08-22 14:50:00-04:00,178.02499389648438,178.0500030517578,177.90499877929688,177.9102020263672,841077,0.0,0.0
2025-08-22 14:55:00-04:00,177.91749572753906,177.91749572753906,177.75,177.8699951171875,977768,0.0,0.0
2025-08-22 15:00:00-04:00,177.88999938964844,177.97000122070312,177.8300018310547,177.94500732421875,836383,0.0,0.0
2025-08-22 15:05:00-04:00,177.94500732421875,178.0657958984375,177.85000610351562,177.89500427246094,903869,0.0,0.0
2025-08-22 15:10:00-04:00,177.88999938964844,178.01499938964844,177.82000732421875,177.97000122070312,759255,0.0,0.0
2025-08-22 15:15:00-04:00,177.97500610351562,177.99000549316406,177.8300018310547,177.84500122070312,890814,0.0,0.0
2025-08-22 15:20:00-04:00,177.83999633789062,178.0399932861328,177.74000549316406,178.02999877929688,1064316,0.0,0.0
2025-08-22 15:25:00-04:00,178.02000427246094,178.08999633789062,177.9600067138672,178.0601043701172,1100806,0.0,0.0
2025-08-22 15:30:00-04:00,178.06500244140625,178.1199951171875,177.84010314941406,177.94000244140625,1275609,0.0,0.0
2025-08-22 15:35:00-04:00,177.93499755859375,177.9398956298828,177.6616973876953,177.6699981689453,1194998,0.0,0.0
2025-08-22 15:40:00-04:00,177.6750030517578,177.86000061035156,177.63999938964844,177.84800720214844,2126021,0.0,0.0
2025-08-22 15:45:00-04:00,177.83999633789062,178.0500030517578,177.8000030517578,178.04010009765625,1595563,0.0,0.0
2025-08-22 15:50:00-04:00,178.0500030517578,178.41000366210938,177.82000732421875,177.92999267578125,3270854,0.0,0.0
2025-08-22 15:55:00-04:00,177.9250030517578,178.08999633789062,177.75,178.02000427246094,4332901,0.0,0.0
2025-08-25 09:30:06-04:00,178.25,178.25,178.25,178.25,0,0.0,0.0
2025-08-25 09:35:00-04:00,177.41990661621094,177.67999267578125,177.0236053466797,177.35000610351562,1970758,0.0,0.0
2025-08-25 09:40:00-04:00,177.33999633789062,177.39999389648438,176.84500122070312,176.8699951171875,0,0.0,0.0
2025-08-25 09:45:00-04:00,176.875,177.10989379882812,176.8000030517578,176.8701934814453,30224,0.0,0.0
2025-08-25 09:50:00-04:00,177.8300018310547,177.88999938964844,177.5,177.6300048828125,0,0.0,0.0
2025-08-25 09:55:00-04:00,177.595703125,178.4499969482422,177.43499755859375,178.44830322265625,2463915,0.0,0.0
2025-08-25 10:00:00-04:00,178.44500732421875,179.33999633789062,178.25,179.3325958251953,3959217,0.0,0.0
2025-08-25 10:05:00-04:00,179.3300018310547,179.40989685058594,178.9250030517578,179.08999633789062,2612578,0.0,0.0
2025-08-25 10:10:00-04:00,179.0850067138672,179.25999450683594,178.76499938964844,179.14500427246094,2240887,0.0,0.0
2025-08-25 10:15:00-04:00,179.13999938964844,179.3800048828125,178.8300018310547,178.8300018310547,2136121,0.0,0.0
2025-08-25 10:20:00-04:00,178.83999633789062,179.11000061035156,178.60000610351562,178.8762969970703,1955649,0.0,0.0
2025-08-25 10:25:00-04:00,178.87820434570312,179.32000732421875,178.8300018310547,178.99000549316406,2127348,0.0,0.0
2025-08-25 10:30:00-04:00,178.97999572753906,179.30999755859375,178.86419677734375,178.9965057373047,1903108,0.0,0.0
2025-08-25 10:35:00-04:00,179.0050048828125,179.4199981689453,178.99000549316406,179.36000061035156,521804,0.0,0.0
2025-08-25 10:40:00-04:00,179.49000549316406,179.57000732421875,179.11500549316406,179.34500122070312,0,0.0,0.0
2025-08-25 10:45:00-04:00,179.33999633789062,179.81500244140625,179.22000122070312,179.78500366210938,1908355,0.0,0.0
2025-08-25 10:50:00-04:00,179.77499389648438,179.91000366210938,179.610107421875,179.67579650878906,1919898,0.0,0.0
2025-08-25 10:55:00-04:00,179.6699981689453,179.90499877929688,179.460205078125,179.87820434570312,2021579,0.0,0.0
2025-08-25 11:00:00-04:00,179.87989807128906,180.3800048828125,179.8699951171875,180.3000030517578,3487214,0.0,0.0
2025-08-25 11:05:00-04:00,180.2949981689453,180.67999267578125,180.2700042724609,180.56500244140625,2853619,0.0,0.0
2025-08-25 11:10:00-04:00,180.57000732421875,180.88999938964844,180.55279541015625,180.6750030517578,2605063,0.0,0.0
2025-08-25 11:15:00-04:00,180.6750030517578,180.875,180.5402069091797,180.59500122070312,2510239,0.0,0.0
2025-08-25 11:20:00-04:00,180.5957946777344,181.08999633789065,180.5500030517578,181.0657958984375,2373175,0.0,0.0
2025-08-25 11:25:00-04:00,181.0500030517578,181.25,180.97999572753903,181.22140502929688,1939556,0.0,0.0
2025-08-25 11:30:00-04:00,181.2350006103516,181.67999267578125,181.22999572753903,181.4398956298828,2939745,0.0,0.0
2025-08-25 11:35:00-04:00,181.447998046875,181.5399932861328,181.0399932861328,181.25999450683597,2166186,0.0,0.0
2025-08-25 11:40:00-04:00,181.2550048828125,181.4499969482422,181.13499450683597,181.2700042724609,1744238,0.0,0.0
2025-08-25 11:45:00-04:00,181.25,181.27999877929688,181.0442047119141,181.21499633789065,1400643,0.0,0.0
2025-08-25 11:50:00-04:00,181.2100067138672,181.66000366210935,181.1999969482422,181.3650054931641,2113845,0.0,0.0
2025-08-25 11:55:00-04:00,181.3600006103516,181.6699981689453,181.3401031494141,181.57009887695312,1456686,0.0,0.0
2025-08-25 12:00:00-04:00,181.57000732421875,181.7899932861328,181.4499969482422,181.5749969482422,1581358,0.0,0.0
2025-08-25 12:05:00-04:00,181.5749969482422,181.8500061035156,181.5449981689453,181.70989990234372,1858333,0.0,0.0
2025-08-25 12:10:00-04:00,181.70509338378903,181.91000366210935,181.54010009765625,181.7749938964844,1609709,0.0,0.0
2025-08-25 12:15:00-04:00,181.7749938964844,181.7899932861328,181.5399932861328,181.56500244140625,1567990,0.0,0.0
2025-08-25 12:20:00-04:00,181.56500244140625,181.66000366210935,181.4499969482422,181.4750061035156,1272899,0.0,0.0
2025-08-25 12:25:00-04:00,181.47000122070312,181.57989501953125,181.3300018310547,181.5240936279297,1502814,0.0,0.0
2025-08-25 12:30:00-04:00,181.50999450683597,181.5399932861328,181.3999938964844,181.50010681152344,1038613,0.0,0.0
2025-08-25 12:35:00-04:00,181.5050048828125,181.66000366210935,181.38999938964844,181.52999877929688,1153545,0.0,0.0
2025-08-25 12:40:00-04:00,181.5200958251953,181.71499633789065,181.5200042724609,181.6501007080078,923467,0.0,0.0
2025-08-25 12:45:00-04:00,181.65499877929688,181.7057037353516,181.4199981689453,181.45509338378903,880802,0.0,0.0
2025-08-25 12:50:00-04:00,181.4499969482422,181.4499969482422,181.1342010498047,181.18499755859372,1412886,0.0,0.0
2025-08-25 12:55:00-04:00,181.17999267578125,181.2100067138672,180.92999267578125,181.0249938964844,1756702,0.0,0.0
2025-08-25 13:00:00-04:00,181.0200042724609,181.05499267578125,180.6199951171875,180.6999969482422,1803437,0.0,0.0
2025-08-25 13:05:00-04:00,180.69500732421875,181.1000061035156,180.68499755859372,181.0200042724609,1356569,0.0,0.0
2025-08-25 13:10:00-04:00,181.0200042724609,181.039794921875,180.77999877929688,180.77999877929688,1062923,0.0,0.0
2025-08-25 13:15:00-04:00,180.78500366210935,180.8800048828125,180.6999969482422,180.8650054931641,1018648,0.0,0.0
2025-08-25 13:20:00-04:00,180.8650054931641,181.05499267578125,180.7100067138672,181.00999450683597,1137096,0.0,0.0
2025-08-25 13:25:00-04:00,181.01499938964844,181.0749969482422,180.7899932861328,181.0,986299,0.0,0.0
2025-08-25 13:30:00-04:00,181.00010681152344,181.0800018310547,180.8999938964844,180.92999267578125,822240,0.0,0.0
2025-08-25 13:35:00-04:00,180.92979431152344,181.0157928466797,180.889892578125,180.9864959716797,763079,0.0,0.0
2025-08-25 13:40:00-04:00,180.97999572753903,181.1300048828125,180.7400054931641,181.11419677734372,1216739,0.0,0.0
2025-08-25 13:45:00-04:00,181.1150054931641,181.32000732421875,181.0850067138672,181.20350646972656,1422543,0.0,0.0
2025-08-25 13:50:00-04:00,181.2050018310547,181.25,181.07000732421875,181.2100067138672,1089257,0.0,0.0
2025-08-25 13:55:00-04:00,181.2100067138672,181.3800048828125,181.19630432128903,181.27999877929688,1026733,0.0,0.0
2025-08-25 14:00:00-04:00,181.2899932861328,181.3000030517578,181.11990356445312,181.13580322265625,937341,0.0,0.0
2025-08-25 14:05:00-04:00,181.1300048828125,181.2899932861328,181.0800018310547,181.2799072265625,1131973,0.0,0.0
2025-08-25 14:10:00-04:00,181.2749938964844,181.37989807128903,181.1945953369141,181.3701019287109,757634,0.0,0.0
2025-08-25 14:15:00-04:00,181.3701019287109,181.47000122070312,181.2100067138672,181.23989868164065,981661,0.0,0.0
2025-08-25 14:20:00-04:00,181.22999572753903,181.47999572753903,181.2250061035156,181.375,1072685,0.0,0.0
2025-08-25 14:25:00-04:00,181.375,181.47999572753903,181.3350067138672,181.33990478515625,987851,0.0,0.0
2025-08-25 14:30:00-04:00,181.3350067138672,181.5500030517578,181.3101043701172,181.4199066162109,1085784,0.0,0.0
2025-08-25 14:35:00-04:00,181.4199066162109,181.5,181.3350067138672,181.4499969482422,683628,0.0,0.0
2025-08-25 14:40:00-04:00,181.44000244140625,181.47000122070312,181.1309967041016,181.15170288085935,961207,0.0,0.0
2025-08-25 14:45:00-04:00,181.1499938964844,181.30999755859372,181.0850067138672,181.26499938964844,808339,0.0,0.0
2025-08-25 14:50:00-04:00,181.2700042724609,181.3800048828125,181.1999969482422,181.31500244140625,745813,0.0,0.0
2025-08-25 14:55:00-04:00,181.31419372558597,181.55990600585935,181.27999877929688,181.40969848632807,1050573,0.0,0.0
2025-08-25 15:00:00-04:00,181.40499877929688,181.44000244140625,181.22999572753903,181.3699951171875,811005,0.0,0.0
2025-08-25 15:05:00-04:00,181.375,181.6000061035156,181.31500244140625,181.57009887695312,1009254,0.0,0.0
2025-08-25 15:10:00-04:00,181.5751037597656,181.6699981689453,181.41000366210935,181.4199981689453,1034200,0.0,0.0
2025-08-25 15:15:00-04:00,181.42999267578125,181.4499969482422,181.1309967041016,181.2037048339844,1361551,0.0,0.0
2025-08-25 15:20:00-04:00,181.1999053955078,181.28990173339844,181.05999755859372,181.06500244140625,977100,0.0,0.0
2025-08-25 15:25:00-04:00,181.07000732421875,181.1199951171875,180.9199981689453,181.03500366210935,1523638,0.0,0.0
2025-08-25 15:30:00-04:00,181.02999877929688,181.07000732421875,180.8999938964844,180.9550018310547,1083614,0.0,0.0
2025-08-25 15:35:00-04:00,180.9550018310547,181.23989868164065,180.9550018310547,181.2050018310547,1358751,0.0,0.0
2025-08-25 15:40:00-04:00,181.1999969482422,181.2274932861328,180.8800048828125,180.93499755859372,1330953,0.0,0.0
2025-08-25 15:45:00-04:00,180.93499755859372,181.17990112304688,180.88999938964844,181.1699981689453,1614320,0.0,0.0
2025-08-25 15:50:00-04:00,181.1649932861328,181.25,180.55999755859372,180.65499877929688,3231090,0.0,0.0
2025-08-25 15:55:00-04:00,180.65499877929688,180.66000366210935,179.5800018310547,179.83999633789062,6862909,0.0,0.0
2025-08-26 09:30:00-04:00,180.00999450683594,181.22999572753903,179.8699951171875,180.02999877929688,9825301,0.0,0.0
2025-08-26 09:35:00-04:00,179.99000549316406,180.1300048828125,179.24000549316406,179.47000122070312,4374967,0.0,0.0
2025-08-26 09:40:00-04:00,179.4600067138672,180.08999633789062,179.42660522460938,179.75,3396300,0.0,0.0
2025-08-26 09:45:00-04:00,179.74000549316406,179.78579711914062,178.80999755859375,179.1959991455078,3894768,0.0,0.0
2025-08-26 09:50:00-04:00,179.1699981689453,179.7899932861328,179.0,179.7501983642578,3091440,0.0,0.0
2025-08-26 09:55:00-04:00,179.77349853515625,179.97999572753906,179.42999267578125,179.60989379882812,2638554,0.0,0.0
2025-08-26 10:00:00-04:00,179.55999755859375,180.2400054931641,179.5500030517578,180.11410522460938,2874531,0.0,0.0
2025-08-26 10:05:00-04:00,180.1154022216797,180.25,179.91000366210938,180.1219024658203,1992224,0.0,0.0
2025-08-26 10:10:00-04:00,180.1199951171875,180.41000366210935,179.77999877929688,180.0500030517578,2522497,0.0,0.0
2025-08-26 10:15:00-04:00,180.04159545898438,180.50999450683597,179.97019958496094,180.34820556640625,2011106,0.0,0.0
2025-08-26 10:20:00-04:00,180.35499572753903,181.07000732421875,180.3401031494141,180.99490356445312,2827003,0.0,0.0
2025-08-26 10:25:00-04:00,180.9900054931641,181.0800018310547,180.8500061035156,180.97999572753903,1808287,0.0,0.0
2025-08-26 10:30:00-04:00,180.9600067138672,181.10989379882807,180.80999755859372,180.94009399414065,1762955,0.0,0.0
2025-08-26 10:35:00-04:00,180.94009399414065,181.22000122070312,180.67999267578125,180.78500366210935,2140599,0.0,0.0
2025-08-26 10:40:00-04:00,180.8000030517578,181.3699951171875,180.77999877929688,181.3600006103516,2016470,0.0,0.0
2025-08-26 10:45:00-04:00,181.35989379882807,181.55499267578125,181.17999267578125,181.46499633789065,2220456,0.0,0.0
2025-08-26 10:50:00-04:00,181.47000122070312,181.6000061035156,181.3300018310547,181.4250030517578,1706336,0.0,0.0
2025-08-26 10:55:00-04:00,181.42999267578125,181.75999450683597,181.42999267578125,181.52999877929688,2185321,0.0,0.0
2025-08-26 11:00:00-04:00,181.5399932861328,181.57989501953125,181.25,181.30999755859372,4472009,0.0,0.0
2025-08-26 11:05:00-04:00,181.30999755859372,181.4398956298828,181.0800018310547,181.125,1481795,0.0,0.0
2025-08-26 11:10:00-04:00,181.125,181.3500061035156,180.97999572753903,181.27999877929688,1661586,0.0,0.0
2025-08-26 11:15:00-04:00,181.2749938964844,181.3500061035156,181.0200042724609,181.3000030517578,1270821,0.0,0.0
2025-08-26 11:20:00-04:00,181.2998962402344,181.3500061035156,181.1199951171875,181.2301025390625,945509,0.0,0.0
2025-08-26 11:25:00-04:00,181.25450134277344,181.4900054931641,180.8600006103516,180.8800048828125,1825869,0.0,0.0
2025-08-26 11:30:00-04:00,180.8699951171875,181.08999633789065,180.77999877929688,180.82000732421875,1261904,0.0,0.0
2025-08-26 11:35:00-04:00,180.82000732421875,181.1000061035156,180.81500244140625,181.048095703125,1028466,0.0,0.0
2025-08-26 11:40:00-04:00,181.0458984375,181.30999755859372,181.0200042724609,181.27490234375,1037883,0.0,0.0
2025-08-26 11:45:00-04:00,181.28500366210935,181.4199981689453,181.1199951171875,181.1649932861328,1073628,0.0,0.0
2025-08-26 11:50:00-04:00,181.16009521484372,181.44000244140625,181.08999633789065,181.3699951171875,1143326,0.0,0.0
2025-08-26 11:55:00-04:00,181.37420654296875,181.4199981689453,181.2700958251953,181.2823028564453,654913,0.0,0.0
2025-08-26 12:00:00-04:00,181.28770446777344,181.52999877929688,181.2400054931641,181.5200042724609,1141094,0.0,0.0
2025-08-26 12:05:00-04:00,181.51499938964844,181.72000122070312,181.46420288085935,181.5200042724609,1225927,0.0,0.0
2025-08-26 12:10:00-04:00,181.5249938964844,181.7899932861328,181.5,181.7301025390625,1128872,0.0,0.0
2025-08-26 12:15:00-04:00,181.72999572753903,181.92999267578125,181.6999969482422,181.875,1524187,0.0,0.0
2025-08-26 12:20:00-04:00,181.875,181.9499969482422,181.69000244140625,181.77999877929688,1250328,0.0,0.0
2025-08-26 12:25:00-04:00,181.77999877929688,181.80999755859372,181.6300048828125,181.68499755859372,1287479,0.0,0.0
2025-08-26 12:30:00-04:00,181.69000244140625,181.7449951171875,181.50999450683597,181.5574951171875,1021257,0.0,0.0
2025-08-26 12:35:00-04:00,181.55999755859372,181.75,181.55999755859372,181.64010620117188,1129297,0.0,0.0
2025-08-26 12:40:00-04:00,181.6499938964844,181.7050018310547,181.55499267578125,181.625,766820,0.0,0.0
2025-08-26 12:45:00-04:00,181.6300048828125,181.63499450683597,181.41000366210935,181.4199981689453,859123,0.0,0.0
2025-08-26 12:50:00-04:00,181.42999267578125,181.55999755859372,181.41000366210935,181.4698944091797,503981,0.0,0.0
2025-08-26 12:55:00-04:00,181.46499633789065,181.5500030517578,181.44000244140625,181.5281982421875,610470,0.0,0.0
2025-08-26 13:00:00-04:00,181.5200042724609,181.6999969482422,181.5,181.6699981689453,656056,0.0,0.0
2025-08-26 13:05:00-04:00,181.6748962402344,181.69000244140625,181.44000244140625,181.4949951171875,797488,0.0,0.0
2025-08-26 13:10:00-04:00,181.4900054931641,181.49969482421875,181.22000122070312,181.47999572753903,1191345,0.0,0.0
2025-08-26 13:15:00-04:00,181.47999572753903,181.54800415039065,181.3800048828125,181.5,575133,0.0,0.0
2025-08-26 13:20:00-04:00,181.50250244140625,181.6499938964844,181.4801025390625,181.5957946777344,561586,0.0,0.0
2025-08-26 13:25:00-04:00,181.58999633789065,181.66000366210935,181.5200042724609,181.6199951171875,582120,0.0,0.0
2025-08-26 13:30:00-04:00,181.6150054931641,181.6699981689453,181.4600067138672,181.5050048828125,672377,0.0,0.0
2025-08-26 13:35:00-04:00,181.5050048828125,181.6699981689453,181.5,181.5500030517578,613205,0.0,0.0
2025-08-26 13:40:00-04:00,181.5442047119141,181.6100006103516,181.3300018310547,181.3730010986328,762443,0.0,0.0
2025-08-26 13:45:00-04:00,181.3759002685547,181.4550018310547,181.30499267578125,181.3650054931641,644500,0.0,0.0
2025-08-26 13:50:00-04:00,181.35580444335935,181.38999938964844,180.9199981689453,180.9600067138672,1278115,0.0,0.0
2025-08-26 13:55:00-04:00,180.9600067138672,181.3300018310547,180.88999938964844,181.31500244140625,1071315,0.0,0.0
2025-08-26 14:00:00-04:00,181.32000732421875,181.57000732421875,181.2899932861328,181.49420166015625,1012453,0.0,0.0
2025-08-26 14:05:00-04:00,181.4958038330078,181.67999267578125,181.42999267578125,181.6649932861328,927124,0.0,0.0
2025-08-26 14:10:00-04:00,181.66009521484372,181.7700042724609,181.57000732421875,181.6999969482422,1191851,0.0,0.0
2025-08-26 14:15:00-04:00,181.69500732421875,181.8699951171875,181.69000244140625,181.77420043945312,986950,0.0,0.0
2025-08-26 14:20:00-04:00,181.7700042724609,181.7700042724609,181.6501007080078,181.7100067138672,685793,0.0,0.0
2025-08-26 14:25:00-04:00,181.71499633789065,181.8300018310547,181.71240234375,181.81500244140625,680503,0.0,0.0
2025-08-26 14:30:00-04:00,181.81500244140625,181.88999938964844,181.75999450683597,181.8500061035156,926625,0.0,0.0
2025-08-26 14:35:00-04:00,181.85009765625,182.1199951171875,181.8300018310547,182.0449981689453,2489871,0.0,0.0
2025-08-26 14:40:00-04:00,182.0449981689453,182.22000122070312,181.9882049560547,182.00010681152344,1614595,0.0,0.0
2025-08-26 14:45:00-04:00,182.0,182.08030700683597,181.8999938964844,182.0449981689453,1031916,0.0,0.0
2025-08-26 14:50:00-04:00,182.0449981689453,182.1300048828125,182.0050048828125,182.10009765625,1014391,0.0,0.0
2025-08-26 14:55:00-04:00,182.10650634765625,182.2700042724609,182.0850067138672,182.18539428710935,1531861,0.0,0.0
2025-08-26 15:00:00-04:00,182.18499755859372,182.26499938964844,182.0800018310547,182.17999267578125,1124483,0.0,0.0
2025-08-26 15:05:00-04:00,182.16000366210935,182.19000244140625,181.97000122070312,182.0249938964844,1208307,0.0,0.0
2025-08-26 15:10:00-04:00,182.0249938964844,182.08999633789065,181.8500061035156,181.8950042724609,1207227,0.0,0.0
2025-08-26 15:15:00-04:00,181.89990234375,181.91000366210935,181.75,181.78500366210935,1189769,0.0,0.0
2025-08-26 15:20:00-04:00,181.7899932861328,182.1000061035156,181.7899932861328,181.9850006103516,1594815,0.0,0.0
2025-08-26 15:25:00-04:00,181.9850006103516,182.0399932861328,181.8600006103516,182.02549743652344,1018844,0.0,0.0
2025-08-26 15:30:00-04:00,182.0200042724609,182.3000030517578,181.99349975585935,182.17010498046875,1608992,0.0,0.0
2025-08-26 15:35:00-04:00,182.17999267578125,182.1898956298828,181.94000244140625,181.9900054931641,1418020,0.0,0.0
2025-08-26 15:40:00-04:00,181.9850006103516,182.0,181.82000732421875,181.8699951171875,1277118,0.0,0.0
2025-08-26 15:45:00-04:00,181.87550354003903,182.1000061035156,181.83489990234372,182.0948944091797,1382181,0.0,0.0
2025-08-26 15:50:00-04:00,182.1000061035156,182.38999938964844,181.58999633789065,181.97540283203125,3777562,0.0,0.0
2025-08-26 15:55:00-04:00,181.97999572753903,182.08999633789065,181.52999877929688,181.6999969482422,5513299,0.0,0.0
2025-08-27 09:30:00-04:00,182.07000732421875,182.07000732421875,180.6000061035156,181.125,14339253,0.0,0.0
2025-08-27 09:35:00-04:00,181.1300048828125,181.25,180.5500030517578,180.6100006103516,4845856,0.0,0.0
2025-08-27 09:40:00-04:00,180.16000366210935,180.4600067138672,179.6699981689453,179.80999755859375,6097504,0.0,0.0
2025-08-27 09:45:00-04:00,179.5399932861328,180.0,179.30999755859375,179.5749969482422,5937212,0.0,0.0
2025-08-27 09:50:00-04:00,179.57510375976562,180.11000061035156,179.10020446777344,180.10350036621094,4869916,0.0,0.0
2025-08-27 09:55:00-04:00,180.10009765625,180.30169677734372,179.6602020263672,180.1999053955078,3548888,0.0,0.0
2025-08-27 10:00:00-04:00,180.17999267578125,180.3950042724609,180.00999450683594,180.3600006103516,2794900,0.0,0.0
2025-08-27 10:05:00-04:00,180.33999633789065,180.7350006103516,180.19000244140625,180.697998046875,3076200,0.0,0.0
2025-08-27 10:10:00-04:00,180.69500732421875,180.8600006103516,180.27999877929688,180.7998962402344,2841315,0.0,0.0
2025-08-27 10:15:00-04:00,180.7899932861328,181.3500061035156,180.7400054931641,181.31500244140625,3076269,0.0,0.0
2025-08-27 10:20:00-04:00,181.3249969482422,181.3500061035156,181.1199951171875,181.2082061767578,2428839,0.0,0.0
2025-08-27 10:25:00-04:00,181.2017974853516,181.38999938964844,181.02999877929688,181.05999755859372,2182389,0.0,0.0
2025-08-27 10:30:00-04:00,181.06179809570312,181.2949981689453,181.05999755859372,181.18499755859372,1854343,0.0,0.0
2025-08-27 10:35:00-04:00,181.1898956298828,181.47000122070312,181.1750030517578,181.44000244140625,1992256,0.0,0.0
2025-08-27 10:40:00-04:00,181.44500732421875,181.57000732421875,181.31500244140625,181.42999267578125,1771420,0.0,0.0
2025-08-27 10:45:00-04:00,181.427001953125,181.8999938964844,181.28179931640625,181.84500122070312,3232264,0.0,0.0
2025-08-27 10:50:00-04:00,181.84500122070312,182.3350067138672,181.66000366210935,182.31500244140625,4785441,0.0,0.0
2025-08-27 10:55:00-04:00,182.30999755859372,182.44000244140625,181.97999572753903,182.03509521484372,2831702,0.0,0.0
2025-08-27 11:00:00-04:00,182.0399932861328,182.05499267578125,181.52999877929688,181.53500366210935,2913955,0.0,0.0
2025-08-27 11:05:00-04:00,181.5384063720703,181.80999755859372,181.5325927734375,181.69009399414065,1776976,0.0,0.0
2025-08-27 11:10:00-04:00,181.69500732421875,182.01499938964844,181.5800018310547,181.93930053710935,2165440,0.0,0.0
2025-08-27 11:15:00-04:00,181.93499755859372,181.9850006103516,181.67999267578125,181.7259063720703,1494708,0.0,0.0
2025-08-27 11:20:00-04:00,181.7250061035156,181.90499877929688,181.66000366210935,181.82260131835935,1208659,0.0,0.0
2025-08-27 11:25:00-04:00,181.82000732421875,181.8300018310547,181.5500030517578,181.58999633789065,1321251,0.0,0.0
2025-08-27 11:30:00-04:00,181.5800018310547,181.8500061035156,181.5399932861328,181.78500366210935,1453132,0.0,0.0
2025-08-27 11:35:00-04:00,181.7801971435547,181.8500061035156,181.72000122070312,181.84500122070312,977249,0.0,0.0
2025-08-27 11:40:00-04:00,181.84800720214844,181.8800048828125,181.58009338378903,181.84500122070312,1773307,0.0,0.0
2025-08-27 11:45:00-04:00,181.841796875,182.22999572753903,181.80499267578125,182.12969970703125,1832387,0.0,0.0
2025-08-27 11:50:00-04:00,182.125,182.1699066162109,181.8950042724609,182.0,1356035,0.0,0.0
2025-08-27 11:55:00-04:00,181.9949951171875,182.0500030517578,181.91000366210935,181.9676055908203,1133723,0.0,0.0
2025-08-27 12:00:00-04:00,181.96499633789065,182.1450042724609,181.9499969482422,182.03500366210935,1132218,0.0,0.0
2025-08-27 12:05:00-04:00,182.02999877929688,182.19000244140625,181.97000122070312,182.1499938964844,1064398,0.0,0.0
2025-08-27 12:10:00-04:00,182.1699981689453,182.1999969482422,181.97000122070312,182.00840759277344,1145822,0.0,0.0
2025-08-27 12:15:00-04:00,182.00010681152344,182.0570068359375,181.8000030517578,181.80499267578125,1345494,0.0,0.0
2025-08-27 12:20:00-04:00,181.8000030517578,181.80999755859372,181.5800018310547,181.63499450683597,1802958,0.0,0.0
2025-08-27 12:25:00-04:00,181.6300048828125,181.72999572753903,181.1100006103516,181.4042053222656,2352458,0.0,0.0
2025-08-27 12:30:00-04:00,181.3999938964844,181.6300048828125,181.38999938964844,181.4850006103516,1416122,0.0,0.0
2025-08-27 12:35:00-04:00,181.4900054931641,181.63499450683597,181.2899932861328,181.5498962402344,1402861,0.0,0.0
2025-08-27 12:40:00-04:00,181.54010009765625,181.89739990234372,181.4949951171875,181.78500366210935,1460576,0.0,0.0
2025-08-27 12:45:00-04:00,181.7949981689453,181.94000244140625,181.76010131835935,181.9078063964844,1230294,0.0,0.0
2025-08-27 12:50:00-04:00,181.8999938964844,182.0500030517578,181.8800048828125,182.0399932861328,1400073,0.0,0.0
2025-08-27 12:55:00-04:00,182.03500366210935,182.07000732421875,181.8500061035156,181.88499450683597,1167355,0.0,0.0
2025-08-27 13:00:00-04:00,181.8800048828125,182.0,181.77999877929688,181.84500122070312,844200,0.0,0.0
2025-08-27 13:05:00-04:00,181.84500122070312,181.88999938964844,181.6999969482422,181.75509643554688,795200,0.0,0.0
2025-08-27 13:10:00-04:00,181.75,181.8574981689453,181.7100067138672,181.76499938964844,965505,0.0,0.0
2025-08-27 13:15:00-04:00,181.7700042724609,181.8000030517578,181.6300048828125,181.7599029541016,1044224,0.0,0.0
2025-08-27 13:20:00-04:00,181.75999450683597,182.0,181.7100982666016,181.9750061035156,1307011,0.0,0.0
2025-08-27 13:25:00-04:00,181.9750061035156,182.0200042724609,181.9199981689453,181.93499755859372,1612937,0.0,0.0
